"beatmapset_id","beatmap_id","approved","total_length","hit_length","version","file_md5","diff_size","diff_overall","diff_approach","diff_drain","mode","approved_date","last_update","artist","title","creator","bpm","source","tags","genre_id","language_id","favourite_count","playcount","passcount","max_combo","difficultyrating"
"477006","1018937","1","87","84","Expert","7f1be0968291b3f4dbc8abbe518e3738","4.5","9","9","6","0","2018-04-01 06:20:10","2018-03-23 09:03:16","IU","Nae Kkumeun Patissiere","Sonnyc","172","<U+AFC8><U+BE5B> <U+D30C><U+D2F0><U+C2DC><U+C5D8>","<U+5922><U+8272><U+30D1><U+30C6><U+30A3><U+30B7><U+30A8><U+30FC><U+30EB> opening op1 yumeiro pâtissière","3","6","27","10368","1116","436","5.267045497894287"
"477006","1019069","1","85","81","Easy","03d3578687cfc2626f5a70e916d085ca","3","2","3","2","0","2018-04-01 06:20:10","2018-03-23 09:03:16","IU","Nae Kkumeun Patissiere","Sonnyc","172","<U+AFC8><U+BE5B> <U+D30C><U+D2F0><U+C2DC><U+C5D8>","<U+5922><U+8272><U+30D1><U+30C6><U+30A3><U+30B7><U+30A8><U+30FC><U+30EB> opening op1 yumeiro pâtissière","3","6","27","3393","1530","235","1.36858069896698"
"477006","1019973","1","87","84","Insane","6cc9ce174afd6c489d9b77a9a783f2a6","4.3","8","8","6","0","2018-04-01 06:20:10","2018-03-23 09:03:16","IU","Nae Kkumeun Patissiere","Sonnyc","172","<U+AFC8><U+BE5B> <U+D30C><U+D2F0><U+C2DC><U+C5D8>","<U+5922><U+8272><U+30D1><U+30C6><U+30A3><U+30B7><U+30A8><U+30FC><U+30EB> opening op1 yumeiro pâtissière","3","6","27","7128","477","400","4.213146209716797"
"477006","1019974","1","87","84","Normal","af0826172064527d428080e6cbe082bf","4","4","5","3","0","2018-04-01 06:20:10","2018-03-23 09:03:16","IU","Nae Kkumeun Patissiere","Sonnyc","172","<U+AFC8><U+BE5B> <U+D30C><U+D2F0><U+C2DC><U+C5D8>","<U+5922><U+8272><U+30D1><U+30C6><U+30A3><U+30B7><U+30A8><U+30FC><U+30EB> opening op1 yumeiro pâtissière","3","6","27","3258","1287","276","1.8855143785476685"
"477006","1020830","1","87","84","Hard","022ae3f0afad443a07ed9baa03c42d1c","4","6","7","5","0","2018-04-01 06:20:10","2018-03-23 09:03:16","IU","Nae Kkumeun Patissiere","Sonnyc","172","<U+AFC8><U+BE5B> <U+D30C><U+D2F0><U+C2DC><U+C5D8>","<U+5922><U+8272><U+30D1><U+30C6><U+30A3><U+30B7><U+30A8><U+30FC><U+30EB> opening op1 yumeiro pâtissière","3","6","27","8766","2268","342","3.0247833728790283"
"722797","1525815","1","85","80","Easy","d950ed076831c31e9410f328cdf3b0f4","2.5","3","3","3","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","5841","2484","236","1.5110591650009155"
"722797","1525816","1","86","81","Hard","8642dc10cf47ffbee60db8cef6d3ae45","4","6","8","5","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","18207","5562","431","3.1273441314697266"
"722797","1525817","1","86","85","Asuka_-'s Insane","de299436b3f2e1ad4b8de9aaad9d1fb9","3.8","7","9","6","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","10917","1350","486","4.989523887634277"
"722797","1525818","1","85","80","Normal","50d21cd33a1aad76446c4270e9208dc1","3","4","5","4","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","9216","4257","292","2.1361024379730225"
"722797","1526255","1","86","82","Insane","ff3641bf31d8ab348c8076a22855efc7","4","7","9","6","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","23571","3168","489","4.509651184082031"
"722797","1526455","1","86","84","Extra","6461c7b7f234e8d02ae6faaeb386483a","4","8","9.2","7","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","14958","1701","515","5.465904712677002"
"722797","1526598","1","86","82","Lasse's Extra","de83b37e76d0955413ea340bc954e1c2","4.2","8.7","9.2","5","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","7587","891","503","5.674211502075195"
"722797","1527463","1","86","84","Kalibe's Insane","b0e8032ccd53df58e89e81662f4fa259","4.1","7.5","9","6","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","10701","1881","503","4.558312892913818"
"722797","1533233","1","86","85","Garden's Extra","ac21d99d9993cf531f6e03520df1180d","4","9","9.3","7","0","2018-04-01 06:40:33","2018-03-23 05:07:16","Saratoga(CV: Sumire Uesaka)","Souzetsu Gekkou","Yasaija 714","180","<U+78A7><U+84DD><U+822A><U+7EBF>","azur lane <U+30A2><U+30BA><U+30FC><U+30EB><U+30EC><U+30FC><U+30F3> <U+6FC0><U+6602><U+58EE><U+5FD7> <U+4E0A><U+5742><U+3059><U+307F><U+308C> kalibe asuka_- lasse garden","2","3","72","20574","2583","533","5.8907856941223145"
"630897","1331749","1","305","294","Desolation","03cb40c2dc5ff10145a021b327261abf","4","9","9.2","7","0","2018-04-01 07:00:03","2018-03-23 23:11:54","Rita","Beyond the Eternity","Delis","200","","mintjam evilelvis jounzan v2","5","3","40","5850","315","1856","5.701869010925293"
"630897","1335815","1","305","294","Insane","bf458120ba2fa7f9f9bd0e66487eee6c","4","8","9","7","0","2018-04-01 07:00:03","2018-03-23 23:11:54","Rita","Beyond the Eternity","Delis","200","","mintjam evilelvis jounzan v2","5","3","40","10809","540","1776","5.033610820770264"
"569820","1207908","1","191","172","'85","71225d8b1cd0c6390372ea82a1af6467","3.8","8","8","5","0","2018-04-01 07:20:12","2018-03-22 09:30:00","Bowling For Soup","1985","Voli","120","","krfawy a hangover you don't deserve","5","2","38","14211","2115","737","3.556001901626587"
"569820","1208428","1","190","171","Normal","5c04474cd215f6361614d97f40bf44cd","3","3","5","3","0","2018-04-01 07:20:12","2018-03-22 09:30:00","Bowling For Soup","1985","Voli","120","","krfawy a hangover you don't deserve","5","2","38","4869","2106","496","1.866081953048706"
"569820","1227832","1","191","165","Krfawy & Voli's Advanced","5acadfdb8f9d4ce0f1d6c2c6b396c4f7","3.4","5.5","6.5","4","0","2018-04-01 07:20:12","2018-03-22 09:30:00","Bowling For Soup","1985","Voli","120","","krfawy a hangover you don't deserve","5","2","38","7848","1620","617","2.965790033340454"
"749297","1578307","1","88","87","Critical Hit","37f4c1691c7f35c4a64528af99dd4074","4.2","8","9","6","0","2018-04-01 08:40:44","2018-03-23 04:49:30","Takagi-san (CV: Rie Takahashi)","Chiisana Koi no Uta","hypercyte","205","<U+304B><U+3089><U+304B><U+3044><U+4E0A><U+624B><U+306E><U+9AD8><U+6728><U+3055><U+3093>","karakai jouzu no takagi-san skilled teaser takagi-san ending ed 5 takagi nishikata little love song petereu","3","3","150","46782","9576","497","4.273529052734375"
"749297","1578347","1","89","87","Peter's Normal","ec25f94f0e0e675eddd1a7df19ea0528","3","4","5.5","4","0","2018-04-01 08:40:44","2018-03-23 04:49:30","Takagi-san (CV: Rie Takahashi)","Chiisana Koi no Uta","hypercyte","205","<U+304B><U+3089><U+304B><U+3044><U+4E0A><U+624B><U+306E><U+9AD8><U+6728><U+3055><U+3093>","karakai jouzu no takagi-san skilled teaser takagi-san ending ed 5 takagi nishikata little love song petereu","3","3","150","20007","6291","325","2.2455618381500244"
"749297","1580039","1","88","87","Collab Hard","691ce4fb8ee41e8f12962557da690559","4","6","8","6","0","2018-04-01 08:40:44","2018-03-23 04:49:30","Takagi-san (CV: Rie Takahashi)","Chiisana Koi no Uta","hypercyte","205","<U+304B><U+3089><U+304B><U+3044><U+4E0A><U+624B><U+306E><U+9AD8><U+6728><U+3055><U+3093>","karakai jouzu no takagi-san skilled teaser takagi-san ending ed 5 takagi nishikata little love song petereu","3","3","150","26928","7074","464","3.1965253353118896"
"749297","1580117","1","89","87","Easy","1090597f0d5c5bba34f91638db917c43","3","3","4","2","0","2018-04-01 08:40:44","2018-03-23 04:49:30","Takagi-san (CV: Rie Takahashi)","Chiisana Koi no Uta","hypercyte","205","<U+304B><U+3089><U+304B><U+3044><U+4E0A><U+624B><U+306E><U+9AD8><U+6728><U+3055><U+3093>","karakai jouzu no takagi-san skilled teaser takagi-san ending ed 5 takagi nishikata little love song petereu","3","3","150","12330","4959","230","1.4251304864883423"
"730808","1542373","1","319","307","Enter the Booth","9961c437679374eb3f0d7d145d3837c3","4.2","8.7","9.6","5","0","2018-04-01 10:40:18","2018-03-23 04:07:41","RoughSketch feat. DD \"Nakata\" Metal","Booths of Fighters (Camellia's \"Barrage of Flurries\" Remix)","LowComboFC","81","SOUND VOLTEX II -infinite infection-","spinners cametek kamelcamellia <U+304B><U+3081><U+308A><U+3042> notebook records forgotten gears nbcd-029 dubcore speedcore pumpcore trap drumstep psytrance sdvx 2 den0saur lcfc konami <U+30B3><U+30CA><U+30DF> bemani","2","5","49","11772","1377","1995","6.413103103637695"
"710379","1501690","1","87","86","Hard.","42a0c71b2b1a8c3130a7f454b401ac00","5","6","7","6","0","2018-04-01 13:00:07","2018-03-23 09:42:30","Toyama Nao","Tsuki ga Kirei","Ataraxia","146","<U+6708><U+304C><U+304D><U+308C><U+3044>","tsuki ga kirei as the moon so beaultiful ending spring 2017 so96 atsc","3","3","33","4230","1485","283","2.7469191551208496"
"710379","1501713","1","87","86","Normal.","d0eb859c8ca1e1adb190f88a0dd2eff7","4","5","5","5","0","2018-04-01 13:00:07","2018-03-23 09:42:30","Toyama Nao","Tsuki ga Kirei","Ataraxia","146","<U+6708><U+304C><U+304D><U+308C><U+3044>","tsuki ga kirei as the moon so beaultiful ending spring 2017 so96 atsc","3","3","33","4122","1791","210","1.618679404258728"
"710379","1502585","1","87","86","Forever by your side.","7b790b37a0f67bc3b3835f83b5ea37db","6.5","7","7.5","6","0","2018-04-01 13:00:07","2018-03-23 09:42:30","Toyama Nao","Tsuki ga Kirei","Ataraxia","146","<U+6708><U+304C><U+304D><U+308C><U+3044>","tsuki ga kirei as the moon so beaultiful ending spring 2017 so96 atsc","3","3","33","7812","1197","302","3.6620283126831055"
"714329","1509639","1","234","222","Overdrive","867240633c840e1949da9643202398b1","4","8.5","9.5","6","0","2018-04-01 16:40:26","2018-03-23 05:29:28","TOMINAGA TOMMY HIROAKI","JoJo ~Sono Chi no Sadame~ Archetype MIX Ver.","Delis","146","<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A>","jojo's bizarre adventure no kimyou na bouken part 1 phantom blood opening jonathan joestar dio brando mirash toybot","3","3","157","22158","2457","1370","6.044265270233154"
"714329","1509786","1","234","215","Normal","62bf27c0b8e0ef5cef558f398a5e790c","3","5","5","3","0","2018-04-01 16:40:26","2018-03-23 05:29:28","TOMINAGA TOMMY HIROAKI","JoJo ~Sono Chi no Sadame~ Archetype MIX Ver.","Delis","146","<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A>","jojo's bizarre adventure no kimyou na bouken part 1 phantom blood opening jonathan joestar dio brando mirash toybot","3","3","157","6156","2322","569","1.851826786994934"
"714329","1510448","1","234","222","Hard","43e3ad993ea302e357be1556af6e385d","4","7","8","5","0","2018-04-01 16:40:26","2018-03-23 05:29:28","TOMINAGA TOMMY HIROAKI","JoJo ~Sono Chi no Sadame~ Archetype MIX Ver.","Delis","146","<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A>","jojo's bizarre adventure no kimyou na bouken part 1 phantom blood opening jonathan joestar dio brando mirash toybot","3","3","157","11223","2961","943","3.3230886459350586"
"714329","1515652","1","234","222","Collab Extra","fe3e79443fb260ff0c218e797c306dce","4","8","9.2","6","0","2018-04-01 16:40:26","2018-03-23 05:29:28","TOMINAGA TOMMY HIROAKI","JoJo ~Sono Chi no Sadame~ Archetype MIX Ver.","Delis","146","<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A>","jojo's bizarre adventure no kimyou na bouken part 1 phantom blood opening jonathan joestar dio brando mirash toybot","3","3","157","11178","1188","1273","5.116634368896484"
"714329","1545944","1","234","222","Mirash's Insane","f0679d28ab6b99c6ae39d76f361b88f0","4","8","9","7","0","2018-04-01 16:40:26","2018-03-23 05:29:28","TOMINAGA TOMMY HIROAKI","JoJo ~Sono Chi no Sadame~ Archetype MIX Ver.","Delis","146","<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A>","jojo's bizarre adventure no kimyou na bouken part 1 phantom blood opening jonathan joestar dio brando mirash toybot","3","3","157","16227","1413","1227","4.292234420776367"
"592768","1254207","1","309","308","Hard: Cocona","39562d83fe781dcbf534d99e4000f9b0","4","8","8","5","0","2018-04-02 06:40:03","2018-03-24 06:18:20","TO-MAS feat. Chima","FLIP FLAP FLIP FLAP","Hakura","117","<U+30D5><U+30EA><U+30C3><U+30D7><U+30D5><U+30E9><U+30C3><U+30D1><U+30FC><U+30BA>","flappers ed ending featuring mir hightec","3","3","30","6678","477","1315","3.6580779552459717"
"592768","1254208","1","309","308","Insane: Papika","bdf24fd742252b0ed0943e0043130de1","4","8","8","5","0","2018-04-02 06:40:03","2018-03-24 06:18:20","TO-MAS feat. Chima","FLIP FLAP FLIP FLAP","Hakura","117","<U+30D5><U+30EA><U+30C3><U+30D7><U+30D5><U+30E9><U+30C3><U+30D1><U+30FC><U+30BA>","flappers ed ending featuring mir hightec","3","3","30","6795","675","1183","4.120240211486816"
"647452","1371599","1","236","227","Kaitei","3541caf9f8244cfe9833a463fedb1b54","4","9.5","9.8","5","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","7893","846","1662","7.443050384521484"
"647452","1434589","1","236","202","619's Hard","a5b1342cb035c4ee5b8d48392b738f0d","4","7","8.2","6","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","12114","900","1113","3.6697001457214355"
"647452","1512594","1","236","217","Icekalt's Advanced","fd5245a4e28159e87fe2d60b846e536c","3.8","5","6","5","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","11367","1197","891","2.6403491497039795"
"647452","1517974","1","229","212","Mirash's Extra","11a5e9bc34a0d3897b3126c59173f4c0","4","8","9.3","6","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","6471","243","1322","5.915259838104248"
"647452","1564927","1","229","194","Riko's Normal","ffcd8946b154268ffa35c1f12768ae8e","2.3","4","5","3","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","7677","1854","660","1.9865937232971191"
"647452","1569291","1","236","220","Insane","382a379d76afac6844c9ef671403f6b0","3.8","7.5","9","6.5","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","17226","774","1470","4.559098243713379"
"647452","1570547","1","236","227","[ -Scarlet- ]'s Extra","aeb1b79439eee04a7df14cd389384ef4","4","8.5","9.6","6","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","3762","180","1599","6.523016452789307"
"647452","1571516","1","229","198","Delis' Extra","988029098c256f4bffe56c0502064812","4","8","9","6","0","2018-04-02 07:00:14","2018-03-24 07:28:04","GEM","Umiyuri Kaiteitan","Loreley","240","<U+521D><U+97F3><U+30DF><U+30AF> -Project DIVA- X","hatsune miku utaite vocaloid n-buna mirash icekalt sakurauchi riko phyloukz [ -scarlet- ] 619 nattu smau5 xentaphen delis tale of the deep-sea lily","2","3","167","11259","315","1126","5.475305080413818"
"420532","910450","1","148","146","Novice","240c1b05057211d65665fb04fe50d217","3","2","3","3","0","2018-04-02 07:20:03","2018-03-24 09:51:13","SoundTeMP","Purity of Your Smile","iYiyo","132","Ragnarok Online","<U+30E9><U+30B0><U+30CA><U+30ED><U+30AF><U+30AA><U+30F3><U+30E9><U+30A4><U+30F3> theme of amatsu bgm ost ro mmorpg 76 gravity","2","5","8","837","387","298","1.5629633665084839"
"420532","924538","1","148","146","First Class","503b9b87dc595ab64e6188bce417e431","4","4","5","4","0","2018-04-02 07:20:03","2018-03-24 09:51:13","SoundTeMP","Purity of Your Smile","iYiyo","132","Ragnarok Online","<U+30E9><U+30B0><U+30CA><U+30ED><U+30AF><U+30AA><U+30F3><U+30E9><U+30A4><U+30F3> theme of amatsu bgm ost ro mmorpg 76 gravity","2","5","8","1557","621","468","2.5051887035369873"
"420532","1329029","1","148","146","Second Class","cc75a9fb1c8b7a5d6b8bcf3a84f1806d","5","6","7","6","0","2018-04-02 07:20:03","2018-03-24 09:51:13","SoundTeMP","Purity of Your Smile","iYiyo","132","Ragnarok Online","<U+30E9><U+30B0><U+30CA><U+30ED><U+30AF><U+30AA><U+30F3><U+30E9><U+30A4><U+30F3> theme of amatsu bgm ost ro mmorpg 76 gravity","2","5","8","2898","567","605","3.5356900691986084"
"656179","1390352","1","138","126","Linada's Indecency","c6e11d276c52951f1dcdbacaf4997410","4.3","8.5","9.3","5.7","0","2018-04-02 07:40:21","2018-03-23 09:58:08","kurokumo x konoco","Ifuudoudou","Kyuukai","130","","utaite cover <U+590F><U+841D> <U+6885><U+3068><U+3089> vocaloid if you do pomp and circumstance umetora hatsune miku ia megurine luka megpoid gumi kagamine rin yaleufeu linada realazy shogunmoon shunao","7","3","74","16659","1089","778","5.273304462432861"
"656179","1390353","1","136","122","Normal","1c9632b782bcc4b14abc3b7cfd8f196e","3","3.5","4.5","3","0","2018-04-02 07:40:21","2018-03-23 09:58:08","kurokumo x konoco","Ifuudoudou","Kyuukai","130","","utaite cover <U+590F><U+841D> <U+6885><U+3068><U+3089> vocaloid if you do pomp and circumstance umetora hatsune miku ia megurine luka megpoid gumi kagamine rin yaleufeu linada realazy shogunmoon shunao","7","3","74","6120","2979","348","1.6524322032928467"
"656179","1390392","1","138","126","Kyuulazy's Insane","7ad5ba26d2cc773a15212a21c16a605d","3.8","8.3","8.2","6","0","2018-04-02 07:40:21","2018-03-23 09:58:08","kurokumo x konoco","Ifuudoudou","Kyuukai","130","","utaite cover <U+590F><U+841D> <U+6885><U+3068><U+3089> vocaloid if you do pomp and circumstance umetora hatsune miku ia megurine luka megpoid gumi kagamine rin yaleufeu linada realazy shogunmoon shunao","7","3","74","23076","2160","617","4.317194938659668"
"656179","1408948","1","138","123","Kyuunao's Hard","6355288ab3d9f6874539e3d2dc798fad","3.5","6","6.5","4.5","0","2018-04-02 07:40:21","2018-03-23 09:58:08","kurokumo x konoco","Ifuudoudou","Kyuukai","130","","utaite cover <U+590F><U+841D> <U+6885><U+3068><U+3089> vocaloid if you do pomp and circumstance umetora hatsune miku ia megurine luka megpoid gumi kagamine rin yaleufeu linada realazy shogunmoon shunao","7","3","74","10782","2943","562","2.8926289081573486"
"748964","1577683","1","356","320","Sakura","119a8ae2b491e0c45f013783239373aa","4.5","8","9","6","0","2018-04-02 09:00:04","2018-03-24 21:01:28","Aimer","Hana no Uta","Kalibe","80","Fate/stay night [Heaven's Feel]","i presage flower blanc et noir heaven heaven's feel","2","3","33","9162","1710","1390","4.534483909606934"
"692068","1464448","1","98","97","Horizon","ca0ab10a32c5741c171d8642ec45ad21","4","8.7","9.7","6","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","7803","882","867","5.892164707183838"
"692068","1464580","1","93","83","Advanced","c36d147417bf0af7115919febd38d2b4","3.3","5","8","4","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","5427","2187","367","2.914041519165039"
"692068","1464581","1","98","97","fanzhen's Extra","5a0cd9490e9ff82cc7c4111cf477ab92","4.7","8","9.2","6","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","1107","117","850","5.505739212036133"
"692068","1464582","1","93","84","Kashima's Extra","7574fa597efa234171d4a2db73837174","4.3","8.5","9.6","6.5","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","2016","162","691","5.645338535308838"
"692068","1464583","1","93","78","Koiyuki's Insane","117421c65227b899c1c83444437220fd","4","7.5","9","5.5","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","8829","1341","517","4.625383377075195"
"692068","1464584","1","93","86","LCFC's Extra","55080a71f0c14b39cdba401f685c42d9","4","8.5","9.5","5","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","1044","126","743","5.66920804977417"
"692068","1464585","1","98","97","liaoxingyao's Insane","2967fd1633d40f64d1b5ef2b4b76d8c9","5","8","9.1","6","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","3150","171","773","4.869049549102783"
"692068","1464587","1","93","92","NiNo's Extra","a42a72cf5281ffadcbd2a323a917a816","4.3","9","9.7","6","0","2018-04-02 11:00:14","2018-03-24 16:36:00","Camellia","Chirality","Suzuki_1112","201","REFLEC BEAT groovin'!!","pending cup #5 1112deng moecho moeri vert lowcombofc lcfc starrstyx yf_bmp ryuusei aika _stan kashima fanzhen0019 liaoxingyao snownino_ koiyuki minakami yuki","2","5","45","2205","81","738","5.6966962814331055"
